Date,Close/Last,Volume,Open,High,Low
11/27/2020,1.242,N/A,1.242,1.242,1.242
11/25/2020,1.1715,N/A,1.1715,1.1715,1.1715
11/24/2020,1.159,N/A,1.159,1.159,1.159
11/23/2020,1.1705,N/A,1.1705,1.1705,1.1705
11/20/2020,1.1805,N/A,1.1805,1.1805,1.1805
11/19/2020,1.232,N/A,1.232,1.232,1.232
11/18/2020,1.1975,N/A,1.1975,1.1975,1.1975
11/17/2020,1.162,N/A,1.162,1.162,1.162
11/16/2020,1.1565,N/A,1.1565,1.1565,1.1565
11/13/2020,1.0925,N/A,1.0925,1.0925,1.0925
11/12/2020,1.101,N/A,1.101,1.101,1.101
11/11/2020,1.091,N/A,1.091,1.091,1.091
11/10/2020,1.073,N/A,1.073,1.073,1.073
11/09/2020,1.0685,N/A,1.0685,1.0685,1.0685
11/06/2020,1.0695,N/A,1.0695,1.0695,1.0695
11/05/2020,1.0595,N/A,1.0595,1.0595,1.0595
11/04/2020,1.03,N/A,1.03,1.03,1.03
11/03/2020,1.0345,N/A,1.0345,1.0345,1.0345
11/02/2020,1.028,N/A,1.028,1.028,1.028
10/30/2020,1.044,N/A,1.044,1.044,1.044
10/29/2020,1.046,N/A,1.046,1.046,1.046
10/28/2020,1.05,N/A,1.05,1.05,1.05
10/27/2020,1.0695,N/A,1.0695,1.0695,1.0695
10/26/2020,1.0665,N/A,1.0665,1.0665,1.0665
10/23/2020,1.056,N/A,1.056,1.056,1.056
10/22/2020,1.067,N/A,1.067,1.067,1.067
10/21/2020,1.0415,N/A,1.0415,1.0415,1.0415
10/20/2020,1.049,N/A,1.049,1.049,1.049
10/19/2020,1.0605,N/A,1.0605,1.0605,1.0605
10/16/2020,1.0725,N/A,1.0725,1.0725,1.0725
10/15/2020,1.095,N/A,1.095,1.095,1.095
10/14/2020,1.096,N/A,1.096,1.096,1.096
10/13/2020,1.101,N/A,1.101,1.101,1.101
10/12/2020,1.0915,N/A,1.0915,1.0915,1.0915
10/09/2020,1.1155,N/A,1.1155,1.1155,1.1155
10/08/2020,1.1025,N/A,1.1025,1.1025,1.1025
10/07/2020,1.096,N/A,1.096,1.096,1.096
10/06/2020,1.0765,N/A,1.0765,1.0765,1.0765
10/05/2020,1.072,N/A,1.072,1.072,1.072
10/02/2020,1.0895,N/A,1.0895,1.0895,1.0895
10/01/2020,1.0705,N/A,1.0705,1.0705,1.0705
09/30/2020,1.1095,N/A,1.1095,1.1095,1.1095
09/29/2020,1.0955,N/A,1.0955,1.0955,1.0955
09/28/2020,1.0955,N/A,1.0955,1.0955,1.0955
09/25/2020,1.1365,N/A,1.1365,1.1365,1.1365
09/24/2020,1.1115,N/A,1.1115,1.1115,1.1115
09/23/2020,1.105,N/A,1.105,1.105,1.105
09/22/2020,1.1065,N/A,1.1065,1.1065,1.1065
09/21/2020,1.12,N/A,1.12,1.12,1.12
09/18/2020,1.135,N/A,1.135,1.135,1.135
09/17/2020,1.18,N/A,1.18,1.18,1.18
09/16/2020,1.1985,N/A,1.1985,1.1985,1.1985
09/15/2020,1.218,N/A,1.218,1.218,1.218
09/14/2020,1.2305,N/A,1.2305,1.2305,1.2305
09/11/2020,1.3245,N/A,1.3245,1.3245,1.3245
09/10/2020,1.317,N/A,1.317,1.317,1.317
09/09/2020,1.2885,N/A,1.2885,1.2885,1.2885
09/08/2020,1.321,N/A,1.321,1.321,1.321
09/04/2020,1.34,N/A,1.34,1.34,1.34
09/03/2020,1.312,N/A,1.312,1.312,1.312
09/02/2020,1.313,N/A,1.313,1.313,1.313
09/01/2020,1.314,N/A,1.314,1.314,1.314
08/31/2020,1.2905,N/A,1.2905,1.2905,1.2905
08/28/2020,1.2635,N/A,1.2635,1.2635,1.2635
08/27/2020,1.2235,N/A,1.2235,1.2235,1.2235
08/26/2020,1.221,2,1.251,1.251,1.23
08/25/2020,1.2295,N/A,1.2295,1.2295,1.2295
08/24/2020,1.2015,N/A,1.2015,1.2015,1.2015
08/21/2020,1.198,N/A,1.198,1.198,1.198
08/20/2020,1.1855,N/A,1.1855,1.1855,1.1855
08/19/2020,1.1845,N/A,1.1845,1.1845,1.1845
08/18/2020,1.193,N/A,1.193,1.193,1.193
08/17/2020,1.1555,N/A,1.1555,1.1555,1.1555
08/14/2020,1.147,N/A,1.147,1.147,1.147
08/13/2020,1.162,N/A,1.162,1.162,1.162
08/12/2020,1.1205,N/A,1.1205,1.1205,1.1205
08/11/2020,1.1135,N/A,1.1135,1.1135,1.1135
08/10/2020,1.126,N/A,1.126,1.126,1.126
08/07/2020,1.1545,N/A,1.1545,1.1545,1.1545
08/06/2020,1.17,N/A,1.17,1.17,1.17
08/05/2020,1.2155,N/A,1.2155,1.2155,1.2155
08/04/2020,1.2105,N/A,1.2105,1.2105,1.2105
08/03/2020,1.179,N/A,1.179,1.179,1.179
07/31/2020,1.1895,N/A,1.1895,1.1895,1.1895
07/30/2020,1.1535,N/A,1.1535,1.1535,1.1535
07/29/2020,1.116,N/A,1.116,1.116,1.116
07/28/2020,1.0965,N/A,1.0965,1.0965,1.0965
07/27/2020,1.104,N/A,1.104,1.104,1.104
07/24/2020,1.084,N/A,1.084,1.084,1.084
07/23/2020,1.075,N/A,1.075,1.075,1.075
07/22/2020,1.0835,N/A,1.0835,1.0835,1.0835
07/21/2020,1.0175,N/A,1.0175,1.0175,1.0175
07/20/2020,0.9975,N/A,0.9975,0.9975,0.9975
07/17/2020,1.023,N/A,1.023,1.023,1.023
07/16/2020,0.9835,N/A,0.9835,0.9835,0.9835
07/15/2020,0.972,N/A,0.972,0.972,0.972
07/14/2020,0.9795,N/A,0.9795,0.9795,0.9795
07/13/2020,0.9865,N/A,0.9865,0.9865,0.9865
07/10/2020,0.974,N/A,0.974,0.974,0.974
07/09/2020,0.9875,N/A,0.9875,0.9875,0.9875
07/08/2020,1,N/A,1,1,1
07/07/2020,1.003,N/A,1.003,1.003,1.003
07/06/2020,0.9815,N/A,0.9815,0.9815,0.9815
07/02/2020,1.032,N/A,1.032,1.032,1.032
07/01/2020,1.04,N/A,1.04,1.04,1.04
06/30/2020,1.01,N/A,1.01,1.01,1.01
06/29/2020,1.001,N/A,1.001,1.001,1.001
06/26/2020,0.9665,N/A,0.9665,0.9665,0.9665
06/25/2020,0.958,N/A,0.958,0.958,0.958
06/24/2020,0.978,N/A,0.978,0.978,0.978
06/23/2020,0.982,N/A,0.982,0.982,0.982
06/22/2020,0.98,N/A,0.98,0.98,0.98
06/19/2020,0.9375,N/A,0.9375,0.9375,0.9375
06/18/2020,0.946,N/A,0.946,0.946,0.946
06/17/2020,0.9625,N/A,0.9625,0.9625,0.9625
06/16/2020,0.9365,N/A,0.9365,0.9365,0.9365
06/15/2020,0.94,N/A,0.94,0.94,0.94
06/12/2020,0.952,N/A,0.952,0.952,0.952
06/11/2020,0.96,N/A,0.96,0.96,0.96
06/10/2020,0.9675,N/A,0.9675,0.9675,0.9675
06/09/2020,0.978,N/A,0.978,0.978,0.978
06/08/2020,0.989,N/A,0.989,0.989,0.989
06/05/2020,0.989,N/A,0.989,0.989,0.989
06/04/2020,0.9815,N/A,0.9815,0.9815,0.9815
06/03/2020,0.991,N/A,0.991,0.991,0.991
06/02/2020,0.982,N/A,0.982,0.982,0.982
06/01/2020,0.983,N/A,0.983,0.983,0.983
05/29/2020,0.963,N/A,0.963,0.963,0.963
05/28/2020,0.991,N/A,0.991,0.991,0.991
05/27/2020,1.025,N/A,1.025,1.025,1.025
05/26/2020,1.051,N/A,1.051,1.051,1.051
05/22/2020,1.036,N/A,1.036,1.036,1.036
05/21/2020,1.0475,N/A,1.0475,1.0475,1.0475
05/20/2020,1.0565,N/A,1.0565,1.0565,1.0565
05/19/2020,1.0705,N/A,1.0705,1.0705,1.0705
05/18/2020,1.0775,N/A,1.0775,1.0775,1.0775
05/15/2020,1.0685,N/A,1.0685,1.0685,1.0685
05/14/2020,1.067,N/A,1.067,1.067,1.067
05/13/2020,1.0505,N/A,1.0505,1.0505,1.0505
05/12/2020,1.0735,N/A,1.0735,1.0735,1.0735
05/11/2020,1.1075,N/A,1.1075,1.1075,1.1075
05/08/2020,1.1165,N/A,1.1165,1.1165,1.1165
05/07/2020,1.09,N/A,1.09,1.09,1.09
05/06/2020,1.106,N/A,1.106,1.106,1.106
05/05/2020,1.1065,N/A,1.1065,1.1065,1.1065
05/04/2020,1.072,N/A,1.072,1.072,1.072
05/01/2020,1.061,N/A,1.061,1.061,1.061
04/30/2020,1.063,N/A,1.063,1.063,1.063
04/29/2020,1.053,N/A,1.053,1.053,1.053
04/28/2020,1.076,N/A,1.076,1.076,1.076
04/27/2020,1.062,N/A,1.062,1.062,1.062
04/24/2020,1.0675,N/A,1.0675,1.0675,1.0675
04/23/2020,1.124,N/A,1.124,1.124,1.124
04/22/2020,1.1205,N/A,1.1205,1.1205,1.1205
04/21/2020,1.0965,N/A,1.0965,1.0965,1.0965
04/20/2020,1.1365,N/A,1.1365,1.1365,1.1365
04/17/2020,1.1605,N/A,1.1605,1.1605,1.1605
04/16/2020,1.186,N/A,1.186,1.186,1.186
04/15/2020,1.202,N/A,1.202,1.202,1.202
04/14/2020,1.172,N/A,1.172,1.172,1.172
04/13/2020,1.1975,N/A,1.1975,1.1975,1.1975
04/09/2020,1.186,N/A,1.186,1.186,1.186
04/08/2020,1.198,N/A,1.198,1.198,1.198
04/07/2020,1.199,N/A,1.199,1.199,1.199
04/06/2020,1.1665,N/A,1.1665,1.1665,1.1665
04/03/2020,1.149,N/A,1.149,1.149,1.149
04/02/2020,1.1935,N/A,1.1935,1.1935,1.1935
04/01/2020,1.16,N/A,1.16,1.16,1.16
03/31/2020,1.1955,N/A,1.1955,1.1955,1.1955
03/30/2020,1.193,N/A,1.193,1.193,1.193
03/27/2020,1.1585,N/A,1.1585,1.1585,1.1585
03/26/2020,1.2465,N/A,1.2465,1.2465,1.2465
03/25/2020,1.2995,N/A,1.2995,1.2995,1.2995
03/24/2020,1.256,N/A,1.256,1.256,1.256
03/23/2020,1.2125,N/A,1.2125,1.2125,1.2125
03/20/2020,1.197,N/A,1.197,1.197,1.197
03/19/2020,1.127,N/A,1.127,1.127,1.127
03/18/2020,1.083,N/A,1.083,1.083,1.083
03/17/2020,1.026,N/A,1.026,1.026,1.026
03/16/2020,1.039,N/A,1.039,1.039,1.039
03/13/2020,1.0675,N/A,1.0675,1.0675,1.0675
03/12/2020,1.0885,N/A,1.0885,1.0885,1.0885
03/11/2020,1.1205,N/A,1.1205,1.1205,1.1205
03/10/2020,1.1435,N/A,1.1435,1.1435,1.1435
03/09/2020,1.092,N/A,1.092,1.092,1.092
03/06/2020,1.074,N/A,1.074,1.074,1.074
03/05/2020,1.1135,N/A,1.1135,1.1135,1.1135
03/04/2020,1.184,N/A,1.184,1.184,1.184
03/03/2020,1.222,N/A,1.222,1.222,1.222
03/02/2020,1.156,N/A,1.156,1.156,1.156
02/28/2020,1.1135,N/A,1.1135,1.1135,1.1135
02/27/2020,1.0975,N/A,1.0975,1.0975,1.0975
02/26/2020,1.1065,N/A,1.1065,1.1065,1.1065
02/25/2020,1.085,N/A,1.085,1.085,1.085
02/24/2020,1.069,N/A,1.069,1.069,1.069
02/21/2020,1.1025,N/A,1.1025,1.1025,1.1025
02/20/2020,1.0495,N/A,1.0495,1.0495,1.0495
02/19/2020,1.068,N/A,1.068,1.068,1.068
02/18/2020,1.0655,N/A,1.0655,1.0655,1.0655
02/14/2020,1.091,N/A,1.091,1.091,1.091
02/13/2020,1.0445,N/A,1.0445,1.0445,1.0445
02/12/2020,1.0065,N/A,1.0065,1.0065,1.0065
02/11/2020,1.005,N/A,1.005,1.005,1.005
02/10/2020,1.003,N/A,1.003,1.003,1.003
02/07/2020,0.9835,N/A,0.9835,0.9835,0.9835
02/06/2020,0.9815,N/A,0.9815,0.9815,0.9815
02/05/2020,0.9775,N/A,0.9775,0.9775,0.9775
02/04/2020,0.9815,N/A,0.9815,0.9815,0.9815
02/03/2020,0.979,N/A,0.979,0.979,0.979
01/31/2020,1.0265,N/A,1.0265,1.0265,1.0265
01/30/2020,1.015,N/A,1.015,1.015,1.015
01/29/2020,1.0205,N/A,1.0205,1.0205,1.0205
01/28/2020,1.0505,N/A,1.0505,1.0505,1.0505
01/27/2020,1.066,N/A,1.066,1.066,1.066
01/24/2020,1.1015,N/A,1.1015,1.1015,1.1015
01/23/2020,1.126,N/A,1.126,1.126,1.126
01/22/2020,1.11,N/A,1.11,1.11,1.11
01/21/2020,1.1105,N/A,1.1105,1.1105,1.1105
01/17/2020,1.1215,N/A,1.1215,1.1215,1.1215
01/16/2020,1.1295,N/A,1.1295,1.1295,1.1295
01/15/2020,1.143,N/A,1.143,1.143,1.143
01/14/2020,1.149,N/A,1.149,1.149,1.149
01/13/2020,1.1455,N/A,1.1455,1.1455,1.1455
01/10/2020,1.1895,N/A,1.1895,1.1895,1.1895
01/09/2020,1.1735,N/A,1.1735,1.1735,1.1735
01/08/2020,1.1915,N/A,1.1915,1.1915,1.1915
01/07/2020,1.224,N/A,1.224,1.224,1.224
01/06/2020,1.2215,N/A,1.2215,1.2215,1.2215
01/03/2020,1.2635,N/A,1.2635,1.2635,1.2635
01/02/2020,1.271,N/A,1.271,1.271,1.271
12/31/2019,1.297,N/A,1.297,1.297,1.297
12/30/2019,1.3215,N/A,1.3215,1.3215,1.3215
12/27/2019,1.325,N/A,1.325,1.325,1.325
12/26/2019,1.273,N/A,1.273,1.273,1.273
12/24/2019,1.294,N/A,1.294,1.294,1.294
12/23/2019,1.253,N/A,1.253,1.253,1.253
12/20/2019,1.307,N/A,1.307,1.307,1.307
12/19/2019,1.272,N/A,1.272,1.272,1.272
12/18/2019,1.332,N/A,1.332,1.332,1.332
12/17/2019,1.337,N/A,1.337,1.337,1.337
12/16/2019,1.3895,N/A,1.3895,1.3895,1.3895
12/13/2019,1.309,N/A,1.309,1.309,1.309
12/12/2019,1.3725,N/A,1.3725,1.3725,1.3725
12/11/2019,1.352,N/A,1.352,1.352,1.352
12/10/2019,1.333,N/A,1.333,1.333,1.333
12/09/2019,1.284,N/A,1.284,1.284,1.284
12/06/2019,1.248,N/A,1.248,1.248,1.248
12/05/2019,1.2485,N/A,1.2485,1.2485,1.2485
12/04/2019,1.2125,N/A,1.2125,1.2125,1.2125
12/03/2019,1.238,N/A,1.238,1.238,1.238
12/02/2019,1.22,N/A,1.22,1.22,1.22
11/29/2019,1.1905,N/A,1.1905,1.1905,1.1905
11/27/2019,1.1845,N/A,1.1845,1.1845,1.1845
11/26/2019,1.1685,N/A,1.1685,1.1685,1.1685
11/25/2019,1.189,N/A,1.189,1.189,1.189
11/22/2019,1.1565,N/A,1.1565,1.1565,1.1565
11/21/2019,1.1625,1,1.122,1.122,1.122
11/20/2019,1.1095,N/A,1.1095,1.1095,1.1095
11/19/2019,1.027,N/A,1.027,1.027,1.027
11/18/2019,1.092,N/A,1.092,1.092,1.092
11/15/2019,1.0615,N/A,1.0615,1.0615,1.0615
11/14/2019,1.0805,N/A,1.0805,1.0805,1.0805
11/13/2019,1.0795,N/A,1.0795,1.0795,1.0795
11/12/2019,1.056,N/A,1.056,1.056,1.056
11/11/2019,1.06,N/A,1.06,1.06,1.06
11/08/2019,1.0945,N/A,1.0945,1.0945,1.0945
11/07/2019,1.091,N/A,1.091,1.091,1.091
11/06/2019,1.08,N/A,1.08,1.08,1.08
11/05/2019,1.058,N/A,1.058,1.058,1.058
11/04/2019,1.0365,N/A,1.0365,1.0365,1.0365
11/01/2019,1.04,N/A,1.04,1.04,1.04
10/31/2019,1.0195,N/A,1.0195,1.0195,1.0195
10/30/2019,0.9935,N/A,0.9935,0.9935,0.9935
10/29/2019,0.9895,N/A,0.9895,0.9895,0.9895
10/28/2019,1.005,N/A,1.005,1.005,1.005
10/25/2019,0.9945,N/A,0.9945,0.9945,0.9945
10/24/2019,0.9645,N/A,0.9645,0.9645,0.9645
10/23/2019,0.9775,N/A,0.9775,0.9775,0.9775
10/22/2019,0.989,N/A,0.989,0.989,0.989
10/21/2019,0.9635,N/A,0.9635,0.9635,0.9635
10/18/2019,0.957,N/A,0.957,0.957,0.957
10/17/2019,0.929,N/A,0.929,0.929,0.929
10/16/2019,0.9355,N/A,0.9355,0.9355,0.9355
10/15/2019,0.9445,N/A,0.9445,0.9445,0.9445
10/14/2019,0.9485,N/A,0.9485,0.9485,0.9485
10/11/2019,0.937,N/A,0.937,0.937,0.937
10/10/2019,0.935,N/A,0.935,0.935,0.935
10/09/2019,0.9545,N/A,0.9545,0.9545,0.9545
10/08/2019,0.957,N/A,0.957,0.957,0.957
10/07/2019,0.97,N/A,0.97,0.97,0.97
10/04/2019,0.99,N/A,0.99,0.99,0.99
10/03/2019,1.0205,N/A,1.0205,1.0205,1.0205
10/02/2019,1.006,N/A,1.006,1.006,1.006
10/01/2019,1.0135,N/A,1.0135,1.0135,1.0135
09/30/2019,1.0115,N/A,1.0115,1.0115,1.0115
09/27/2019,1.009,N/A,1.009,1.009,1.009
09/26/2019,1.0085,N/A,1.0085,1.0085,1.0085
09/25/2019,1.0095,N/A,1.0095,1.0095,1.0095
09/24/2019,0.9915,N/A,0.9915,0.9915,0.9915
09/23/2019,0.99,N/A,0.99,0.99,0.99
09/20/2019,0.984,N/A,0.984,0.984,0.984
09/19/2019,0.9835,N/A,0.9835,0.9835,0.9835
09/18/2019,1.0035,N/A,1.0035,1.0035,1.0035
09/17/2019,1.0035,N/A,1.0035,1.0035,1.0035
09/16/2019,1.043,N/A,1.043,1.043,1.043
09/13/2019,1.0275,N/A,1.0275,1.0275,1.0275
09/12/2019,1.036,N/A,1.036,1.036,1.036
09/11/2019,1.034,N/A,1.034,1.034,1.034
09/10/2019,1.016,N/A,1.016,1.016,1.016
09/09/2019,0.9825,N/A,0.9825,0.9825,0.9825
09/06/2019,0.9705,N/A,0.9705,0.9705,0.9705
09/05/2019,0.954,N/A,0.954,0.954,0.954
09/04/2019,0.966,N/A,0.966,0.966,0.966
09/03/2019,0.9555,N/A,0.9555,0.9555,0.9555
08/30/2019,0.9685,N/A,0.9685,0.9685,0.9685
08/29/2019,0.9525,N/A,0.9525,0.9525,0.9525
08/28/2019,0.9755,N/A,0.9755,0.9755,0.9755
08/27/2019,0.9715,N/A,0.9715,0.9715,0.9715
08/26/2019,0.975,N/A,0.975,0.975,0.975
08/23/2019,0.9605,N/A,0.9605,0.9605,0.9605
08/22/2019,0.973,N/A,0.973,0.973,0.973
08/21/2019,0.9285,N/A,0.9285,0.9285,0.9285
08/20/2019,0.9145,N/A,0.9145,0.9145,0.9145
08/19/2019,0.9115,N/A,0.9115,0.9115,0.9115
08/16/2019,0.9285,N/A,0.9285,0.9285,0.9285
08/15/2019,0.9455,N/A,0.9455,0.9455,0.9455
08/14/2019,0.9445,N/A,0.9445,0.9445,0.9445
08/13/2019,0.9635,N/A,0.9635,0.9635,0.9635
08/12/2019,0.9375,N/A,0.9375,0.9375,0.9375
08/09/2019,0.973,N/A,0.973,0.973,0.973
08/08/2019,0.974,N/A,0.974,0.974,0.974
08/07/2019,0.969,N/A,0.969,0.969,0.969
08/06/2019,0.9705,N/A,0.9705,0.9705,0.9705
08/05/2019,0.9565,N/A,0.9565,0.9565,0.9565
08/02/2019,0.9815,N/A,0.9815,0.9815,0.9815
08/01/2019,0.9725,N/A,0.9725,0.9725,0.9725
07/31/2019,0.9965,N/A,0.9965,0.9965,0.9965
07/30/2019,0.995,N/A,0.995,0.995,0.995
07/29/2019,1.0115,N/A,1.0115,1.0115,1.0115
07/26/2019,0.9975,N/A,0.9975,0.9975,0.9975
07/25/2019,1.0065,N/A,1.0065,1.0065,1.0065
07/24/2019,1.01,N/A,1.01,1.01,1.01
07/23/2019,1.023,N/A,1.023,1.023,1.023
07/22/2019,1.051,N/A,1.051,1.051,1.051
07/19/2019,1.073,N/A,1.073,1.073,1.073
07/18/2019,1.086,N/A,1.086,1.086,1.086
07/17/2019,1.074,N/A,1.074,1.074,1.074
07/16/2019,1.0555,N/A,1.0555,1.0555,1.0555
07/15/2019,1.1025,N/A,1.1025,1.1025,1.1025
07/12/2019,1.0665,N/A,1.0665,1.0665,1.0665
07/11/2019,1.0695,N/A,1.0695,1.0695,1.0695
07/10/2019,1.059,N/A,1.059,1.059,1.059
07/09/2019,1.0745,N/A,1.0745,1.0745,1.0745
07/08/2019,1.064,N/A,1.064,1.064,1.064
07/05/2019,1.111,N/A,1.111,1.111,1.111
07/03/2019,1.1365,N/A,1.1365,1.1365,1.1365
07/02/2019,1.0965,N/A,1.0965,1.0965,1.0965
07/01/2019,1.1135,N/A,1.1135,1.1135,1.1135
06/28/2019,1.0945,N/A,1.0945,1.0945,1.0945
06/27/2019,1.067,N/A,1.067,1.067,1.067
06/26/2019,1.0605,N/A,1.0605,1.0605,1.0605
06/25/2019,1.0745,N/A,1.0745,1.0745,1.0745
06/24/2019,1.03,N/A,1.03,1.03,1.03
06/21/2019,1.0065,N/A,1.0065,1.0065,1.0065
06/20/2019,1.018,N/A,1.018,1.018,1.018
06/19/2019,0.9625,N/A,0.9625,0.9625,0.9625
06/18/2019,0.943,N/A,0.943,0.943,0.943
06/17/2019,0.9605,N/A,0.9605,0.9605,0.9605
06/14/2019,0.96,N/A,0.96,0.96,0.96
06/13/2019,0.9735,N/A,0.9735,0.9735,0.9735
06/12/2019,0.9905,N/A,0.9905,0.9905,0.9905
06/11/2019,0.97,N/A,0.97,0.97,0.97
06/10/2019,0.986,N/A,0.986,0.986,0.986
06/07/2019,1.0095,N/A,1.0095,1.0095,1.0095
06/06/2019,1.0205,N/A,1.0205,1.0205,1.0205
06/05/2019,0.991,N/A,0.991,0.991,0.991
06/04/2019,1.0565,N/A,1.0565,1.0565,1.0565
06/03/2019,1.0375,N/A,1.0375,1.0375,1.0375
05/31/2019,1.046,N/A,1.046,1.046,1.046
05/30/2019,1.0235,N/A,1.0235,1.0235,1.0235
05/29/2019,0.995,N/A,0.995,0.995,0.995
05/28/2019,0.9605,N/A,0.9605,0.9605,0.9605
05/24/2019,0.933,N/A,0.933,0.933,0.933
05/23/2019,0.935,N/A,0.935,0.935,0.935
05/22/2019,0.9175,N/A,0.9175,0.9175,0.9175
05/21/2019,0.929,N/A,0.929,0.929,0.929
05/20/2019,0.899,N/A,0.899,0.899,0.899
05/17/2019,0.89,N/A,0.89,0.89,0.89
05/16/2019,0.9165,N/A,0.9165,0.9165,0.9165
05/15/2019,0.913,N/A,0.913,0.913,0.913
05/14/2019,0.9095,N/A,0.9095,0.9095,0.9095
05/13/2019,0.896,N/A,0.896,0.896,0.896
05/10/2019,0.908,N/A,0.908,0.908,0.908
05/09/2019,0.9085,N/A,0.9085,0.9085,0.9085
05/08/2019,0.8855,N/A,0.8855,0.8855,0.8855
05/07/2019,0.88,N/A,0.88,0.88,0.88
05/06/2019,0.9015,N/A,0.9015,0.9015,0.9015
05/03/2019,0.906,N/A,0.906,0.906,0.906
05/02/2019,0.9155,N/A,0.9155,0.9155,0.9155
05/01/2019,0.911,N/A,0.911,0.911,0.911
04/30/2019,0.9315,N/A,0.9315,0.9315,0.9315
04/29/2019,0.9265,N/A,0.9265,0.9265,0.9265
04/26/2019,0.941,N/A,0.941,0.941,0.941
04/25/2019,0.9335,N/A,0.9335,0.9335,0.9335
04/24/2019,0.9235,N/A,0.9235,0.9235,0.9235
04/23/2019,0.9325,N/A,0.9325,0.9325,0.9325
04/22/2019,0.9285,N/A,0.9285,0.9285,0.9285
04/18/2019,0.929,N/A,0.929,0.929,0.929
04/17/2019,0.8705,N/A,0.8705,0.8705,0.8705
04/16/2019,0.905,N/A,0.905,0.905,0.905
04/15/2019,0.914,N/A,0.914,0.914,0.914
04/12/2019,0.904,N/A,0.904,0.904,0.904
04/11/2019,0.9025,N/A,0.9025,0.9025,0.9025
04/10/2019,0.9425,N/A,0.9425,0.9425,0.9425
04/09/2019,0.9365,N/A,0.9365,0.9365,0.9365
04/08/2019,0.9295,N/A,0.9295,0.9295,0.9295
04/05/2019,0.932,N/A,0.932,0.932,0.932
04/04/2019,0.953,N/A,0.953,0.953,0.953
04/03/2019,0.9535,N/A,0.9535,0.9535,0.9535
04/02/2019,0.9165,N/A,0.9165,0.9165,0.9165
04/01/2019,0.921,N/A,0.921,0.921,0.921
03/29/2019,0.945,N/A,0.945,0.945,0.945
03/28/2019,0.94,N/A,0.94,0.94,0.94
03/27/2019,0.9385,N/A,0.9385,0.9385,0.9385
03/26/2019,0.9535,N/A,0.9535,0.9535,0.9535
03/25/2019,0.9425,N/A,0.9425,0.9425,0.9425
03/22/2019,0.939,N/A,0.939,0.939,0.939
03/21/2019,0.948,N/A,0.948,0.948,0.948
03/20/2019,0.9475,N/A,0.9475,0.9475,0.9475
03/19/2019,0.9665,N/A,0.9665,0.9665,0.9665
03/18/2019,0.9685,N/A,0.9685,0.9685,0.9685
03/15/2019,0.978,N/A,0.978,0.978,0.978
03/14/2019,0.9715,N/A,0.9715,0.9715,0.9715
03/13/2019,0.9765,N/A,0.9765,0.9765,0.9765
03/12/2019,0.96,N/A,0.96,0.96,0.96
03/11/2019,0.972,N/A,0.972,0.972,0.972
03/08/2019,0.985,N/A,0.985,0.985,0.985
03/07/2019,0.9685,N/A,0.9685,0.9685,0.9685
03/06/2019,0.987,N/A,0.987,0.987,0.987
03/05/2019,0.9965,N/A,0.9965,0.9965,0.9965
03/04/2019,0.9735,N/A,0.9735,0.9735,0.9735
03/01/2019,1.002,N/A,1.002,1.002,1.002
02/28/2019,0.9845,N/A,0.9845,0.9845,0.9845
02/27/2019,0.9895,N/A,0.9895,0.9895,0.9895
02/26/2019,0.968,N/A,0.968,0.968,0.968
02/25/2019,0.9985,N/A,0.9985,0.9985,0.9985
02/22/2019,1,N/A,1,1,1
02/21/2019,0.9945,N/A,0.9945,0.9945,0.9945
02/20/2019,1.014,N/A,1.014,1.014,1.014
02/19/2019,0.972,N/A,0.972,0.972,0.972
02/15/2019,0.9795,N/A,0.9795,0.9795,0.9795
02/14/2019,0.9785,N/A,0.9785,0.9785,0.9785
02/13/2019,0.989,N/A,0.989,0.989,0.989
02/12/2019,1.0045,N/A,1.0045,1.0045,1.0045
02/11/2019,1.002,N/A,1.002,1.002,1.002
02/08/2019,1.026,N/A,1.026,1.026,1.026
02/07/2019,1.043,N/A,1.043,1.043,1.043
02/06/2019,1.055,N/A,1.055,1.055,1.055
02/05/2019,1.0485,N/A,1.0485,1.0485,1.0485
02/04/2019,1.056,N/A,1.056,1.056,1.056
02/01/2019,1.037,N/A,1.037,1.037,1.037
01/31/2019,1.059,N/A,1.059,1.059,1.059
01/30/2019,1.021,N/A,1.021,1.021,1.021
01/29/2019,1.026,N/A,1.026,1.026,1.026
01/28/2019,1.0265,N/A,1.0265,1.0265,1.0265
01/25/2019,1.068,N/A,1.068,1.068,1.068
01/24/2019,1.053,N/A,1.053,1.053,1.053
01/23/2019,1.034,N/A,1.034,1.034,1.034
01/22/2019,1.0335,N/A,1.0335,1.0335,1.0335
01/18/2019,1.0495,N/A,1.0495,1.0495,1.0495
01/17/2019,1.024,N/A,1.024,1.024,1.024
01/16/2019,1.024,N/A,1.024,1.024,1.024
01/15/2019,1.013,N/A,1.013,1.013,1.013
01/14/2019,1.0275,N/A,1.0275,1.0275,1.0275
01/11/2019,1.0385,N/A,1.0385,1.0385,1.0385
01/10/2019,1.0425,N/A,1.0425,1.0425,1.0425
01/09/2019,1.053,N/A,1.053,1.053,1.053
01/08/2019,1.0505,N/A,1.0505,1.0505,1.0505
01/07/2019,1.0275,N/A,1.0275,1.0275,1.0275
01/04/2019,1.016,N/A,1.016,1.016,1.016
01/03/2019,1.0215,N/A,1.0215,1.0215,1.0215
01/02/2019,0.995,N/A,0.995,0.995,0.995
